,0
6167,-0.9509718001570913
6168,0.6966619582921025
6169,0.4852716745567077
6170,0.4067036347068461
6171,0.012230376885093566
6172,0.30974168592111107
6173,-0.18381646014383787
6174,4.992251187120377
6175,0.2464099884291323
6176,-0.32382392241595204
6177,0.358199292607639
6178,-0.5719317342293401
6179,-1.1640676177291804
6180,0.5380714893542692
6181,0.8651169139828515
6182,-0.22505196271027764
6183,-0.6385657069239979
6184,-0.44078496900151404
6185,0.6013574794207348
6186,-1.002707418991573
6187,-0.6742032846082483
6188,-0.7487274864307981
6189,-0.6274134140035402
6190,-0.5741358567600495
6191,0.9864146501148954
6192,0.27694953706187453
6193,-0.15183104069721848
6194,-0.5508106450647656
6195,0.24037826816935015
6196,-1.5173141384680724
6197,1.4188116983534103
6198,-0.2211070649021079
6199,-0.4592912465669849
6200,-1.1244929330803626
6201,0.25113870414004114
6202,0.06958463230709247
6203,0.6291309206377028
6204,-1.3374738724379978
6205,-0.2750058330151561
6206,-0.3947361507238229
6207,-0.9139312034960614
6208,0.010510496192768917
6209,-0.4202168292520772
6210,-0.3759761224643313
6211,-0.16759180520767022
6212,-0.012595443197254915
6213,0.8643004059886853
6214,-0.5237686150033118
6215,-0.16204849534225566
6216,0.4117140961481112
6217,-0.3759761224643313
6218,0.30644519042666585
6219,-0.2042130540572019
6220,-0.3759761224643313
6221,-0.6895524711036503
6222,-0.10006590821146508
6223,-0.8029928115434604
6224,-1.0992348041333595
6225,0.424853001633264
6226,-1.0702106242355176
6227,-0.437100049186203
6228,-1.1422262436745265
6229,0.35812305233765745
6230,0.06348464197865801
6231,0.006076262465750306
6232,-0.16759180520767022
6233,0.03676621185325343
6234,0.3594810562504337
6235,0.03672532783086395
6236,0.04398715951824199
6237,-0.17028921711567832
6238,-1.222066897482692
6239,0.8281127636732677
6240,0.26319632642370466
6241,-0.24438519860536567
6242,-0.9228276797384689
6243,-0.27095630145560595
6244,-0.19598770848124664
6245,0.20492747974127548
6246,-1.1659716756440448
6247,-1.8392962758824163
6248,-1.590152783052584
6249,-0.371887402902501
6250,-0.5742444826057878
6251,-0.6667717801230302
6252,-0.20223095926845588
6253,7.572059375349939
6254,-0.06778105294387932
6255,0.03472795972800627
6256,-0.46384444104698236
6257,-0.12203143715735089
6258,-0.6442091950327241
6259,-0.32841952039068956
6260,0.7463725429971415
6261,0.08865813921495717
6262,-0.5412902137877307
6263,0.7933398372333689
6264,-0.19992901389180606
6265,0.8662532982498483
6266,-0.44729630027627154
6267,-0.45785649898578223
6268,0.5047604903220346
6269,0.17864578234056266
6270,-0.36889096335818417
6271,0.41492121689409256
6272,-0.17211468369038765
6273,-0.6591420003294032
6274,0.35332975250993165
6275,-0.9479732486849145
6276,0.030174190552521334
6277,-0.437023865581506
6278,5.393849776521362
6279,-0.5280574804658136
6280,-0.7333701872374017
6281,-0.4708268460014033
6282,-0.22074765984523584
6283,-0.6281041391392226
6284,0.11474202358563307
6285,-0.05837052593288761
6286,-1.2801869012006553
6287,-0.44857048652217385
6288,1.1485586311428715
6289,-0.011956115420382404
6290,-1.1862115953780001
6291,-1.2132032494116087
6292,-0.507399781602943
6293,4.464350751446411
6294,-0.057024064808171654
6295,-0.24077355944775483
6296,0.08772712587170106
6297,-0.4146203311431411
6298,0.11814887981220083
6299,0.022067718145285027
6300,-1.1613934818450733
6301,-1.9181620488627786
6302,-0.44775114997918847
6303,-1.7091300975389454
6304,-0.28216920885931307
6305,0.29444413400858066
6306,-1.2241035764601302
6307,-0.7959445213158296
6308,-0.18364991395379648
6309,0.09993458288356324
6310,-0.012151893763184405
6311,0.47667533850368415
6312,-0.5237686150033118
6313,0.7515748846599539
6314,-0.7463536181211289
6315,-1.09446680899744
6316,-0.1349636599184968
6317,0.2681726596195149
6318,-1.365617098562597
6319,0.29133594839958854
6320,-0.5915921190930843
6321,0.38819129750218884
6322,-1.374255857411336
6323,0.06430813038125202
6324,0.003148149912476941
6325,-0.2862740594636133
6326,0.13845534281023886
6327,-0.10425969640125674
6328,-1.618169324884326
6329,0.7325840311586781
6330,-0.6376387951514726
6331,-0.5606221235947776
6332,-0.5863823427408701
6333,0.43158645664759326
6334,-0.671799756249805
6335,-1.331976645341022
6336,-1.4812482813322758
6337,-0.10620023859063119
6338,-2.934843223563631
6339,0.34423647580031963
6340,-0.44094604899670486
6341,-0.44857048652217385
6342,-0.8419944886437555
6343,0.6981198244004877
6344,0.08328039300483682
6345,-0.1231008374326431
6346,-0.564037442130174
6347,-0.37803765776816317
6348,-0.08235252770911988
6349,-0.25114213726879747
6350,-0.9942775286934613
6351,0.2184214337327084
6352,-1.2904592890127955
6353,1.2126062668527564
6354,-0.33045392336528895
6355,-1.7895478317491618
6356,-1.1018592517894104
6357,-0.5461314801275207
6358,-0.08469676267463369
6359,-0.16759180520767022
6360,-0.0800871612384349
6361,0.2736221449457592
6362,7.197212991834652
6363,0.4367586687956395
6364,-0.8677979916813411
6365,4.478060102622543
6366,-0.26064938581920877
6367,0.20562085798328122
6368,-0.03902559215230045
6369,-1.6585269750171279
6370,0.5557524754609288
6371,0.6350061245967383
6372,-0.47866448983476984
6373,-0.11919154426048731
6374,-0.9592817810380537
6375,0.03336385102991987
6376,-1.0712610650508645
6377,-0.9395392767504458
6378,-0.4463403660576601
6379,0.8643004059886853
6380,-0.16759180520767022
6381,-0.07304297126323306
6382,0.002765243763945571
6383,0.20138548509167986
6384,5.645137303912617
6385,0.275607094726656
6386,-0.016399425827194298
6387,-0.5854271320055485
6388,1.2577066937938977
6389,1.9230011809207765
6390,-1.0331902283873942
6391,0.2736221449457592
6392,0.19864066531972716
6393,-0.4756015900807291
6394,-0.4955630702003085
6395,-0.06515435458453944
6396,0.20026846714409768
6397,-0.23713410388969658
6398,-0.512179402590353
6399,-0.11702632121091158
6400,1.0105314785559985
6401,0.09024349116794597
6402,-0.21361251394833228
6403,-0.3318315414520784
6404,-0.02448626233111362
6405,0.771156824923099
6406,0.6380401557065075
6407,-1.8085997072539224
6408,-0.31787421008795624
6409,-0.599351582380161
6410,-0.10649353280790072
6411,-0.2806303834033403
6412,0.6514951040517062
6413,-0.08184418401705501
6414,-1.0570952328671877
6415,-0.9313869771702364
6416,1.0491592707314947
6417,0.5314897020160664
6418,0.22185833156610082
6419,0.3504579861963093
6420,-0.3148259887317435
6421,-0.7859370363492969
6422,-0.25089226505284307
6423,-0.733885124999509
6424,-0.3088704462573416
6425,-0.4350094521904809
6426,0.10081601958401668
6427,0.08283154825992951
6428,-0.09035242636170031
6429,-0.20354300233738679
6430,-0.8883391458832122
6431,-1.1046016702758037
6432,0.9227759664086488
6433,-0.11427883971032302
6434,0.07516657129754453
6435,-0.2471791425441813
6436,-1.3766374525736351
6437,-1.0105847200308693
6438,0.4429480195848629
6439,-0.32964568197212446
6440,0.4030966878175386
6441,-0.03096566281918967
6442,1.0032659795627088
6443,-1.7249646433438564
6444,-0.3355497863157017
6445,-0.9099397581503887
6446,0.14298576058936655
6447,0.9787935291169463
6448,-0.6547481286764205
6449,0.09935972007731214
6450,-0.060975645157918534
6451,-1.586152291955546
6452,-0.7165576223058088
6453,0.9919950020452377
6454,-0.5124875010352592
6455,4.963892826584144
6456,0.4388164867048313
6457,-0.6534157767207702
6458,-0.23030763437577476
6459,-0.347883399590553
6460,0.08068855082095501
6461,-0.09310424064284331
6462,4.277334507145435
6463,-0.6570270490170355
6464,0.1225657755492216
6465,0.22797507026746658
6466,-0.542862806534112
6467,0.4514326761640317
6468,-0.1845175029109284
6469,-0.022224510214725983
6470,-0.4302429570115621
6471,-0.38550925918125234
6472,-0.313028353800307
6473,-0.7120050606633387
6474,-0.012171436461634062
6475,-0.1681988046988504
6476,0.40872711819104396
6477,-0.5464855289790147
6478,0.010510496192768917
6479,-0.32382600996994715
6480,0.30974168592111107
6481,-0.31072356106155624
6482,-0.11702632121091158
6483,-0.6121372818575128
6484,-0.5393020554557992
6485,-0.5267753384116374
6486,0.8699220297159493
6487,-0.4813112532964278
6488,0.23999915507064995
6489,0.20548422230246224
6490,0.9291818319058432
6491,-0.25477998233446564
6492,-0.032275381873537116
6493,-0.5918040885465905
6494,0.23900771920317967
6495,-0.23940624128250262
6496,-0.20764955161225174
6497,-0.9888408148525875
6498,17.637971767688803
6499,-0.7329908655349215
6500,-1.1149614711977685
6501,-0.6498117356697984
6502,-0.5313204242214706
6503,-0.3867615635299571
6504,-0.11335045893944654
6505,-2.0183099329255123
6506,0.13670098598338484
6507,0.43693494374157105
6508,-0.13484307002558057
6509,0.0884781508807078
6510,0.9027641898876697
6511,-0.39818003175767763
6512,-0.2485405961361794
6513,0.9834303925585852
6514,0.22573750825142436
6515,0.3154250024213258
6516,-0.6405144813963185
6517,0.35332975250993165
6518,0.08051782933231176
6519,1.021933645541471
6520,0.04846134172996352
6521,-0.18703121361256464
6522,-0.9313869771702364
6523,0.34725161015753053
6524,-0.8353994210946017
6525,-0.5552675073450603
6526,-0.5238550242671157
6527,-0.8249144398859458
6528,-0.46195639159787694
6529,-0.6806177577909892
6530,-0.44341473612233867
6531,-0.4240781034488485
6532,-0.27505028114981783
6533,0.20492747974127548
6534,-0.5208372514968321
6535,0.03621180467670068
6536,-0.16906953305521685
6537,-0.23925794003201672
6538,-0.27771532373303986
6539,0.9027641898876697
6540,-0.5173149739941199
6541,0.23447121612685728
6542,-1.1737861199910393
6543,-0.5234854578973412
6544,-0.005461712796274515
6545,-0.8068521647607223
6546,-0.3320943308264018
6547,0.7930057921852126
6548,-1.8524073225013833
6549,0.4475126035290106
6550,-0.48751941310793173
6551,-0.20786002803661843
6552,-1.2947909522312935
6553,0.16543285065127641
6554,-0.10145024257059992
6555,0.3537033461026181
6556,0.6188083222338094
6557,0.20121973933492154
6558,-0.45462906808434517
6559,-0.16067899215039352
6560,-1.202358810957311
6561,-0.01674015877348627
6562,-0.3947361507238229
6563,-0.2840990325858293
6564,0.6457893989415681
6565,0.37714181503274236
6566,0.44112775823342404
6567,-0.8998328806680587
6568,0.797310959775224
6569,0.015195384706503206
6570,-0.5887771837296797
6571,0.9058184812309953
6572,0.06787594632537707
6573,-1.9227845071601093
6574,1.1015032849429471
6575,-0.726106424072142
6576,-0.22944935414720297
6577,0.05201431626778441
6578,-0.7063740862891681
6579,-0.7972894111545877
6580,-0.5615980077784823
6581,0.13925392703442088
6582,0.5090119066642164
6583,-0.0752857492442727
6584,0.07054468774671126
6585,-1.391437066908533
6586,-0.4601375963791109
6587,-0.0935755838300372
6588,-0.5128497872047905
6589,-0.7680068898547993
6590,0.4109691074628485
6591,0.03843656225471227
6592,4.783326342773415
6593,0.23204414024949316
6594,-0.7609865853842612
6595,-0.20694056861713958
6596,-1.565868360906603
6597,-0.09338314146818856
6598,-0.2283607098214929
6599,-1.3151428904719489
6600,-0.08963122391790905
6601,0.015798151435096105
6602,0.446920954538228
6603,-0.5884792652414267
6604,-0.44857048652217385
6605,-0.022875199050255608
6606,-0.15490382695489385
6607,4.722940159676487
6608,-0.988318149486875
6609,0.38819129750218884
6610,0.3684404930771795
6611,-0.9451656673946899
6612,0.861645805908547
6613,-0.6672361691245466
6614,-0.16759180520767022
6615,1.0288257271045982
6616,-1.0623298256987697
6617,-0.6624765328679222
6618,-1.3050858677832595
6619,-0.6184106348602139
6620,-0.17885413636571842
6621,0.15543030290889456
6622,-0.0043333158627125055
6623,-0.5615980077784823
6624,0.21003130410694365
6625,0.19091476650545466
6626,0.17483049955159544
6627,-0.11312424567158212
6628,0.13670098598338484
6629,-0.31931785708210136
6630,0.04488738700390516
6631,-0.1306124510493735
6632,0.9042015165404053
6633,0.1896207489597406
6634,-0.5281168882245271
6635,-0.28045522071989054
6636,0.09561061983820197
6637,-0.44766021654473237
6638,-1.1272914094817237
6639,0.10693437113962563
6640,0.37862926458308727
6641,0.15675873142347194
6642,-0.762207577060173
6643,-0.04574386840071765
6644,-0.05508497792993647
6645,0.1284134747089913
6646,0.05548571026961634
6647,-0.45789850615923117
6648,-0.08469676267463369
6649,-0.30446716874066587
6650,-0.4154942583751889
6651,-0.648167786304271
6652,0.6380401557065075
6653,-0.62851551986932
6654,0.18231992917263118
6655,-0.34827540496078885
6656,-0.4952641167528867
6657,0.12946371117448724
6658,-0.42885244981708837
6659,-0.6718019123007565
6660,-0.3367890435717298
6661,-0.8486540933270432
6662,-0.8515003224075339
6663,0.1719416734746354
6664,0.04987784069357017
6665,0.11548191678910208
6666,0.12298574622361927
6667,-0.2272327954291824
6668,-1.4522433842092264
6669,-0.6807490744149733
6670,-0.8484199848855789
6671,-1.182615173573195
6672,4.854257886294765
6673,-0.8066287333219099
6674,-1.0461096929554705
6675,-0.028001868732316193
6676,0.3048835384671914
6677,9.08988309025128
6678,-0.7172728149065534
6679,-1.076126364019654
6680,0.21449717621953854
6681,0.01261462314958436
6682,-0.20798647669224152
6683,0.2736221449457592
6684,0.500679075433721
6685,-0.2667822632946011
6686,0.06353690858889205
6687,-0.17353322876687916
6688,0.12302397754077712
6689,-0.38574507605988007
6690,0.007709201318315481
6691,4.806140991350237
6692,-0.4008132161129525
6693,0.13845534281023886
6694,-0.45660102114739937
6695,-0.9313869771702364
6696,-0.8499444477039889
6697,-0.09189382677584182
6698,0.14648693594707413
6699,-0.8387820324548623
6700,0.1500469644603155
6701,0.515038477281261
6702,0.06842144251439373
6703,0.20011588135667494
6704,-1.4079556136511926
6705,-0.7673542212742657
6706,0.06653738398144021
6707,0.7845340053284701
6708,-1.5196322078767832
6709,0.35560642735445636
6710,-0.918580306000502
6711,-0.831164882820663
6712,0.04772587095315643
6713,-0.3290592304314274
6714,0.12298574622361927
6715,0.2831458822696358
6716,-0.44857048652217385
6717,-0.6511390479413174
6718,0.31801910513898474
6719,-0.3740460930730799
6720,-0.1786169218496472
6721,-0.3904426351163231
6722,0.06119127091975989
6723,-0.5037045216272931
6724,-0.015309663701597495
6725,-0.7609865853842612
6726,4.783326342773415
6727,-0.6830905195103502
6728,0.8722307438735823
6729,-0.10236660445415127
6730,0.12248962242385666
6731,-0.3456579959163128
6732,-0.22609544420288152
6733,-0.5954696144665438
6734,-0.7934371091260469
6735,0.10250827113801832
6736,-0.6537688350651338
6737,-0.08469676267463369
6738,-1.49351707279068
6739,-0.06287666257367269
6740,-0.36631951191321704
6741,0.13906227824118883
6742,-0.5449267792533249
6743,-0.27798018204166147
6744,1.3007718202389553
6745,-0.5804398952173511
6746,-0.15928200333553966
6747,0.4297319514361399
6748,-0.2763495472799155
6749,-0.26767601141616665
6750,-1.7344790681419022
6751,-0.6954562687025588
6752,0.41969361227960117
6753,-1.1807865557392498
6754,0.7515748846599539
6755,-0.12251048783971352
6756,0.8597685670115138
6757,-1.2229133451596021
6758,-0.13153884362529375
6759,-1.1959471973357647
6760,0.10120273927411809
6761,-0.20705331323524445
6762,-0.9807828644304794
6763,-1.3255062761497074
6764,-0.33805034814730933
6765,-0.7541280221601939
6766,-0.5268290711079983
6767,-0.412108481974802
6768,-0.207564428501721
6769,-1.430965059246665
6770,-1.8372026936002435
6771,0.03079658901303849
6772,-0.19497275449809853
6773,0.5376410811692415
6774,-0.14494851103898998
6775,-1.5644422869893913
6776,0.2902144291441059
6777,-1.5374192087501928
6778,-0.536672882313365
6779,-0.21702230088733396
6780,0.657300431180494
6781,-1.0850592539846569
6782,-1.0029605420544692
6783,0.33909179786525556
6784,0.1040061593244533
6785,-0.27091315741253746
6786,4.471435533131334
6787,0.8670939903765802
6788,-0.9751317970338201
6789,-0.13897146326908952
6790,0.0884781508807078
6791,0.45472665935972995
6792,-0.917722125599214
6793,0.4313173084796202
6794,-1.0870343758539374
6795,0.06859347935904071
6796,-1.652641610506037
6797,0.5342480624765291
6798,-0.23034123264242337
6799,-0.22091437329389393
6800,0.2902144291441059
6801,-0.26033713296464894
6802,-0.615902937277277
6803,-1.2512908171281374
6804,0.0884781508807078
6805,4.309085733013319
6806,-0.5341213322258929
6807,-0.06603413251248463
6808,-0.018190786921681527
6809,-0.4602275541546302
6810,0.10273996142397868
6811,-0.19700367942145103
6812,0.20352680359744674
6813,-0.2417962901862965
6814,-0.7165576223058088
6815,-0.39944342349615
6816,-1.2300382783803183
6817,-0.10138987684627229
6818,-0.19771185097425356
6819,0.7377473340954904
6820,-1.1996319688639643
6821,4.806140991350237
6822,6.935624740990548
6823,6.210368975362118
6824,-0.08482335899655323
6825,0.13845534281023886
6826,0.8645106569091872
6827,-1.6894676364760643
6828,1.021933645541471
6829,-0.5454140570126925
6830,-0.2115966890431144
6831,0.06347807614125968
6832,0.8879142198820763
6833,0.6033020959390026
6834,0.38819129750218884
6835,0.11000489641671977
6836,-0.11702632121091158
6837,-0.23491701151091018
6838,-0.09186162109798743
6839,-0.4066495548366456
6840,0.0251289686369162
6841,0.08748074346290971
6842,-0.9758700457980003
6843,-0.4433356895979102
6844,-2.3276074163735485
6845,-1.1202332351379007
6846,-0.025553147251383027
6847,0.18703422774167536
6848,4.909754807713595
6849,-0.8098842134532499
6850,-0.040736412020003096
6851,-0.232068607949787
6852,-1.8450926586975307
6853,-0.06778105294387932
6854,-0.22045820631957277
6855,-1.2168543394700102
6856,-0.5281168882245271
6857,-0.27320366854672734
6858,-0.24221463539461305
6859,-0.358059636829186
6860,-0.8741636835630884
6861,0.13845534281023886
6862,-0.9932481753525213
6863,-0.44523445518348065
6864,0.05152402004665988
6865,-0.10964646239115902
6866,-2.0046170850517613
6867,0.3044931277811343
6868,0.5815616499458951
6869,-0.4122936241805622
6870,-0.6534478610453848
6871,-0.1012481141028182
6872,0.21218084552105482
6873,-0.5606221235947776
6874,-0.03613090464160602
6875,-0.2699788022313965
6876,0.22716408298311233
6877,-0.19197718602791666
6878,-0.5708889178670843
6879,0.259651261736023
6880,0.8670939903765802
6881,-0.5353107449899766
6882,0.18840640017380447
6883,-0.8353994210946017
6884,-0.6646824982958695
6885,-0.5305057895436762
6886,0.1369395269607063
6887,-0.8237814520598884
6888,-0.2784382089875352
6889,0.686291286846075
6890,0.31962268344359906
6891,-0.8813593636737932
6892,-0.5577168212773975
6893,-0.1851743552792734
6894,-0.24548298727767906
6895,-0.324597250418655
6896,0.45909655423056284
6897,0.4873034206117872
6898,9.181968881929782
6899,-0.7309832364578494
6900,-0.5400072245736547
6901,0.5938043787942345
6902,-0.3957551758262754
6903,-0.09508120783920129
6904,0.2765017490882787
6905,-0.513948299083586
6906,0.015195384706503206
6907,-0.10254587965129675
6908,0.042735435845996594
6909,0.2515451803789856
6910,-1.2814643758619346
6911,0.06119127091975989
6912,-1.8347989863275493
6913,-0.16158287758287598
6914,-1.488270063295363
6915,-0.7351006317717778
6916,0.20388264359545913
6917,-0.5915921190930843
6918,-1.6620733607688225
6919,0.13860512751637682
6920,0.15020957784635217
6921,0.9442158257555074
6922,-1.3229533592626752
6923,0.11081827324513094
6924,-0.8353994210946017
6925,-0.8392893344835242
6926,-0.10246538479326134
6927,-0.41791125163312665
6928,0.6641412634767694
6929,-2.0734081712513834
6930,-0.28276057804460897
6931,-0.4519259913477677
6932,-0.11092405343724868
6933,-0.31963667765442383
6934,0.011545826001058159
6935,-0.23034123264242337
6936,0.16280278358592815
6937,1.141316404030662
6938,0.7713219605178215
6939,0.7693906908118192
6940,0.5977707517899544
6941,0.006362706828406614
6942,-0.09195949832856326
6943,-0.11092405343724868
6944,-0.5978564548168019
6945,-0.7675888042875477
6946,-0.07925719016847041
6947,0.16915497376156438
6948,0.1592496300747789
6949,-0.4396686083831169
6950,-0.5674389792045537
6951,-0.09285497676197674
6952,0.08328134337210658
6953,-0.8058529407953997
6954,-0.060975645157918534
6955,-1.5894662832375177
6956,-1.1888345344501503
6957,0.7072974692666787
6958,-0.32985216290742253
6959,-0.5421827831944541
6960,-0.5755695495139934
6961,0.27067472743949356
6962,0.14274686501944353
6963,0.017279678138642403
6964,-1.4546676421686544
6965,-0.52462551184461
6966,0.07140750650829289
6967,-0.7328951705012646
6968,-0.38518006691368967
6969,0.37870156910142694
6970,0.03345098782447313
6971,-0.08351565009083724
6972,-0.2075557202840365
6973,-0.06778105294387932
6974,-0.43917071726635565
6975,-0.6969023417035525
6976,1.2043385692818462
6977,0.12877440554306205
6978,-0.07437729882800587
6979,-0.21951999349646667
6980,0.3372352650380218
6981,0.4339695552606086
6982,-1.3928706575918364
6983,-0.4105316362050674
6984,-0.05728560174980685
6985,-0.41368262627099395
6986,0.19813155711897332
6987,0.5202659988702023
6988,-0.33674711694109
6989,-0.15164323066683696
6990,-0.1845175029109284
6991,-0.010214990195904137
6992,-1.9995329045943944
6993,0.499302934536515
6994,-0.8118311930564598
6995,0.7096589916215033
6996,-0.3993123980206213
6997,-0.021114535457649134
6998,0.12298574622361927
6999,-1.68767709684241
7000,-0.8572919249008202
7001,-0.3762304699097395
7002,0.02438975367364263
7003,11.851682677882344
7004,-0.6485580119963933
7005,0.6158241744016205
7006,0.5398314634291166
7007,-0.48063864812124074
7008,0.9597554462144451
7009,0.1896207489597406
7010,-0.8791015638934444
7011,-0.9739304504091711
7012,-0.6892154811057967
7013,-0.11848559439502712
7014,0.2601750052528281
7015,0.12302397754077712
7016,0.13078718098659184
7017,0.20492747974127548
7018,-0.6669164686974708
7019,0.18764827628244427
7020,-0.30705901572240235
7021,1.612847936716472
7022,-0.40060444988561483
7023,0.7114730585353309
7024,-0.43866851827540165
7025,0.47353606210968385
7026,-1.2960339475073026
7027,5.479398703099002
7028,-0.06067682534628921
7029,-1.033134851186992
7030,-0.32833767054139895
7031,-0.9775090136451575
7032,-0.6192257328053767
7033,-0.4433356895979102
7034,0.3206702874251737
7035,0.21266579496569812
7036,-0.044926847781938783
7037,-1.024613663439726
7038,-0.16017545826569662
7039,1.69057059186693
7040,0.29417028312597243
7041,-0.1672967376479956
7042,0.45472665935972995
7043,-0.7270227068986036
7044,-1.2128158710197672
7045,-0.6016315584756066
7046,-0.6131311640430729
7047,-0.5898029142774674
7048,0.652223872612086
7049,0.5642115807548228
7050,-0.8391721346861087
7051,-0.22293769005351854
7052,-0.8396599086356704
7053,-0.7479986960064269
7054,1.106206288511578
7055,-0.5671614553596614
7056,1.079511468839613
7057,-0.12202400850522595
7058,-0.1673958258688276
7059,0.686291286846075
7060,-1.454274488477495
7061,0.4779652937857245
7062,-1.4726343319724238
7063,0.6808990751346566
7064,0.5033360565589612
7065,-0.00898395537739
7066,-0.996251997757204
7067,-0.8123911630447345
7068,-0.17754335778796365
7069,0.0921906403965472
7070,-0.16004741504544165
7071,1.5755402406207595
7072,-0.7165576223058088
7073,-1.2144966715497545
7074,0.058656337215003726
7075,-0.9527733040699452
7076,-0.24796797319615863
7077,-0.8411910444317958
7078,-0.1586653849424717
7079,0.20138548509167986
7080,0.6288450071914822
7081,-0.39215090941885944
7082,0.5528847118922207
7083,-0.13749072132928478
7084,-0.29767950201073823
7085,0.03079658901303849
7086,-0.5218145826958047
7087,-0.020958331364445987
7088,-0.5725172983092585
7089,0.3708006994939381
7090,-0.5370780517825643
7091,-0.11110763970014287
7092,-1.102800960982857
7093,-0.9621857074015019
7094,-0.4020303436123679
7095,-0.16966728042879417
7096,-0.10307944311809202
7097,-0.4255815625927419
7098,-0.38907529740999863
7099,-0.5793644720204255
7100,0.09193737481834141
7101,-0.5656094701249563
7102,-0.4693013490229562
7103,0.2192224095982395
7104,0.07877980360570157
7105,-1.0219136050331632
7106,0.21003130410694365
7107,-0.5038368865171311
7108,0.18699724114166158
7109,-0.5721061447911255
7110,22.916003662679728
7111,-0.27739104210807425
7112,-1.7040539554553842
7113,0.988664557597859
7114,-0.4587047164690486
7115,-0.47584134671692496
7116,0.8649316558328403
7117,-0.7524012619692512
7118,-0.1328896288818278
7119,-0.2080071054698838
7120,0.11000489641671977
7121,0.686291286846075
7122,9.41629292068242
7123,-0.4766217271946371
7124,-0.422125594461261
7125,-0.1284984011315923
7126,0.44173151450901776
7127,-1.313643628349574
7128,-0.12055498392769637
7129,0.013357186797102665
7130,0.15554990982454922
7131,-0.09925737844784231
7132,0.5314897020160664
7133,-0.7625681164263962
7134,-0.5929302723457163
7135,-0.5448498329843248
7136,-0.11702632121091158
7137,0.9027641898876697
7138,-0.23070758577142916
7139,0.9567607544270136
7140,0.05289140353576938
7141,-0.06608461813115227
7142,-1.4071570782178562
7143,0.8292061451879463
7144,0.07015278601119082
7145,5.69262617773495
7146,0.176781931031858
7147,1.1233095690681547
7148,-0.3183913727147135
7149,0.09562364097505238
7150,0.3708006994939381
7151,-0.8949103192315926
7152,-1.209648064225681
7153,0.24817667918049366
7154,-1.4142282277686251
7155,-0.643648525761364
7156,1.264037431628121
7157,-1.0888052354323368
7158,-0.6352403017421356
7159,0.12298574622361927
7160,-2.034731610963175
7161,-0.6442481714029875
7162,1.6333405797196718
7163,-0.9425854943243309
7164,0.004249092727142096
7165,-0.7494336934604354
7166,-0.26813530913986744
7167,0.5074056248004212
7168,-0.5302119942269087
7169,0.27647569290211566
7170,-2.0954763208724567
7171,-0.16025769931098557
7172,0.20138548509167986
7173,0.09521035726247934
7174,4.967440015486637
7175,-0.6144402781979665
7176,-0.2287601195809086
7177,-0.14889072486452762
7178,-0.3007950424885387
7179,-0.6537688350651338
7180,-0.5327556498876175
7181,-1.2348647885324942
7182,-0.8105667548897643
7183,-0.2968963773877697
7184,1.1881136543113666
7185,4.7430034620934345
7186,0.7577884068561482
7187,-0.7029257411617021
7188,0.60450431685926
7189,1.581281946769209
7190,-0.41082688226902087
7191,0.3313284952217714
7192,-0.5020928298131576
7193,-0.4463907555155037
7194,-0.5479422074289793
7195,-0.2888421915742534
7196,-1.0279622803033694
7197,-0.6024094377485404
7198,-0.17127177056938445
7199,-0.060975645157918534
7200,0.4588378605327795
7201,-0.28915537839513755
7202,-0.33253575449622136
7203,-0.20173230262921013
7204,-0.40030633298153623
7205,0.3684404930771795
7206,-0.004492591027354779
7207,-0.7173694148440387
7208,-0.6914315840984184
7209,-0.3237475059599955
7210,-0.2898580758149528
7211,-0.45396340304687605
7212,0.6998085332262248
7213,-0.07709564075361061
7214,-0.4149184810661178
7215,-0.44803773810940445
7216,-0.33366124778681844
7217,-1.0253146228332275
7218,-0.027989267069487542
7219,-1.6225796970872322
7220,0.9337967954503955
7221,4.6542655614447925
7222,-0.2752003781572464
7223,0.22185833156610082
7224,-0.56185284658782
7225,-0.7750015330270149
7226,-1.0142540432105414
7227,0.2902144291441059
7228,-0.43067198300739457
7229,-0.17240369132289834
7230,-2.0585478184364123
7231,0.43158645664759326
7232,-0.4762180756171882
7233,-0.11110731379152493
7234,0.357508176373486
7235,-0.13889182106347833
7236,-0.036806117105020644
7237,0.33622099560113994
7238,-0.21714939848699502
7239,0.036842155129361405
7240,-0.08128996363890907
7241,-0.26007363970395303
7242,-0.08974180347607866
7243,-0.2803668867984261
7244,0.551971551248306
7245,1.116384032537284
7246,-0.7604984524258502
7247,-1.2482717561022052
7248,-0.6130572749753421
7249,-0.2790799399414548
7250,-0.046333814903470105
7251,0.0037541132910070382
7252,1.0044294451260518
7253,0.2295836829950596
7254,-0.1231008374326431
7255,-0.45516472964859334
7256,-0.5723161349610065
7257,-0.4780174145988722
7258,0.058647175192243516
7259,-1.2700692911852307
7260,-1.316078819886824
7261,0.46624788769473013
7262,-1.0206456088296556
7263,1.0298930984155903
7264,-0.5025096531281444
7265,-0.2827677582589515
7266,0.5689348229496792
7267,-0.05669455927797937
7268,0.238051268243222
7269,0.29112246503059286
7270,0.4558264237531451
7271,-1.0750435450876563
7272,-0.02362450922840469
7273,0.18830889169790085
7274,-0.8780967061610998
7275,-0.6823243989955802
7276,-0.11702632121091158
7277,-0.8025608816768409
7278,0.17118978095664242
7279,-0.4152467310532064
7280,-1.3834437999069658
7281,0.06244449740201203
7282,0.3383865386046473
7283,0.35123620997715715
7284,-0.060975645157918534
